ImageId,Label
2997,4
2998,2
2999,7
3000,2
3001,1
3002,3
3003,5
3004,3
3005,3
3006,2
3007,1
3008,9
3009,9
3010,1
3011,7
3012,1
3013,7
3014,1
3015,1
3016,2
3017,3
3018,1
3019,7
3020,1
3021,3
3022,5
3023,3
3024,2
3025,4
3026,1
3027,2
3028,2
3029,5
3030,0
3031,2
3032,2
3033,9
3034,0
3035,7
3036,9
3037,7
3038,7
3039,0
3040,1
3041,0
3042,3
3043,3
3044,5
3045,6
3046,6
3047,3
3048,1
3049,4
3050,0
3051,4
3052,2
3053,1
3054,6
3055,7
3056,1
3057,5
3058,5
3059,4
3060,3
3061,6
3062,7
3063,6
3064,0
3065,3
3066,5
3067,4
3068,4
3069,6
3070,3
3071,3
3072,2
3073,3
3074,0
3075,2
3076,5
3077,9
3078,4
3079,7
3080,0
3081,9
3082,3
3083,3
3084,3
3085,3
3086,7
3087,0
3088,1
3089,3
3090,1
3091,9
3092,8
3093,6
3094,2
3095,0
3096,3
3097,0
3098,2
3099,3
3100,3
3101,0
3102,8
3103,8
3104,9
3105,9
3106,3
3107,4
3108,4
3109,3
3110,6
3111,4
3112,1
3113,3
3114,7
3115,9
3116,0
3117,7
3118,5
3119,7
3120,2
3121,0
3122,7
3123,9
3124,3
3125,2
3126,4
3127,2
3128,2
3129,4
3130,7
3131,8
3132,5
3133,5
3134,9
3135,9
3136,0
3137,2
3138,7
3139,3
3140,3
3141,3
3142,8
3143,8
3144,3
3145,0
3146,6
3147,2
3148,0
3149,0
3150,3
3151,1
3152,8
3153,2
3154,7
3155,7
3156,3
3157,7
3158,9
3159,3
3160,1
3161,3
3162,1
3163,0
3164,5
3165,4
3166,9
3167,1
3168,3
3169,1
3170,7
3171,3
3172,0
3173,0
3174,3
3175,7
3176,3
3177,2
3178,2
3179,4
3180,9
3181,2
3182,0
3183,9
3184,5
3185,6
3186,4
3187,9
3188,5
3189,6
3190,7
3191,7
3192,2
3193,7
3194,3
3195,3
3196,4
3197,2
3198,6
3199,0
3200,7
3201,3
3202,3
3203,3
3204,9
3205,7
3206,9
3207,3
3208,7
3209,2
3210,7
3211,8
3212,2
3213,2
3214,3
3215,7
3216,6
3217,8
3218,2
3219,3
3220,5
3221,4
3222,4
3223,6
3224,2
3225,9
3226,5
3227,9
3228,8
3229,7
3230,6
3231,9
3232,9
3233,9
3234,6
3235,3
3236,1
3237,0
3238,8
3239,8
3240,3
3241,9
3242,6
3243,6
3244,0
3245,9
3246,2
3247,2
3248,2
3249,1
3250,0
3251,8
3252,8
3253,9
3254,9
3255,1
3256,2
3257,8
3258,2
3259,0
3260,9
3261,0
3262,8
3263,3
3264,2
3265,6
3266,4
3267,6
3268,1
3269,6
3270,1
3271,5
3272,3
3273,8
3274,3
3275,4
3276,7
3277,3
3278,5
3279,1
3280,8
3281,5
3282,2
3283,0
3284,0
3285,8
3286,3
3287,1
3288,7
3289,5
3290,5
3291,8
3292,3
3293,3
3294,3
3295,8
3296,6
3297,2
3298,1
3299,4
3300,5
3301,9
3302,1
3303,2
3304,7
3305,7
3306,0
3307,1
3308,6
3309,1
3310,1
3311,1
3312,9
3313,1
3314,2
3315,3
3316,4
3317,3
3318,2
3319,6
3320,8
3321,6
3322,6
3323,5
3324,9
3325,6
3326,0
3327,2
3328,0
3329,9
3330,7
3331,7
3332,3
3333,1
3334,8
3335,4
3336,6
3337,6
3338,5
3339,4
3340,1
3341,2
3342,6
3343,0
3344,9
3345,7
3346,6
3347,6
3348,4
3349,7
3350,5
3351,0
3352,8
3353,1
3354,2
3355,9
3356,6
3357,9
3358,1
3359,3
3360,6
3361,9
3362,8
3363,7
3364,7
3365,1
3366,2
3367,6
3368,3
3369,0
3370,0
3371,2
3372,6
3373,4
3374,7
3375,9
3376,6
3377,0
3378,1
3379,8
3380,2
3381,5
3382,4
3383,6
3384,0
3385,4
3386,5
3387,5
3388,2
3389,5
3390,5
3391,0
3392,5
3393,2
3394,9
3395,6
3396,7
3397,3
3398,2
3399,8
3400,2
3401,4
3402,0
3403,5
3404,7
3405,6
3406,0
3407,9
3408,9
3409,9
3410,3
3411,8
3412,4
3413,0
3414,6
3415,7
3416,0
3417,7
3418,1
3419,0
3420,7
3421,4
3422,7
3423,1
3424,8
3425,0
3426,9
3427,7
3428,2
3429,0
3430,4
3431,3
3432,1
3433,0
3434,5
3435,2
3436,6
3437,0
3438,5
3439,2
3440,3
3441,9
3442,5
3443,1
3444,4
3445,2
3446,9
3447,9
3448,9
3449,6
3450,5
3451,6
3452,1
3453,2
3454,6
3455,7
3456,6
3457,6
3458,2
3459,6
3460,5
3461,5
3462,3
3463,5
3464,0
3465,8
3466,1
3467,6
3468,6
3469,9
3470,3
3471,7
3472,1
3473,6
3474,8
3475,7
3476,4
3477,5
3478,1
3479,6
3480,8
3481,6
3482,6
3483,6
3484,8
3485,3
3486,0
3487,1
3488,9
3489,7
3490,4
3491,9
3492,3
3493,8
3494,9
3495,8
3496,8
3497,6
3498,2
3499,2
3500,2
3501,6
3502,4
3503,3
3504,7
3505,5
3506,9
3507,4
3508,7
3509,8
3510,4
3511,9
3512,0
3513,6
3514,8
3515,9
3516,4
3517,9
3518,9
3519,8
3520,7
3521,8
3522,0
3523,8
3524,0
3525,5
3526,6
3527,5
3528,6
3529,8
3530,9
3531,6
3532,1
3533,6
3534,4
3535,3
3536,9
3537,0
3538,7
3539,2
3540,2
3541,6
3542,9
3543,0
3544,8
3545,5
3546,8
3547,0
3548,4
3549,7
3550,9
3551,0
3552,9
3553,3
3554,4
3555,7
3556,8
3557,8
3558,1
3559,8
3560,1
3561,9
3562,6
3563,0
3564,6
3565,6
3566,0
3567,9
3568,4
3569,1
3570,5
3571,5
3572,1
3573,1
3574,5
3575,4
3576,7
3577,3
3578,5
3579,3
3580,3
3581,3
3582,7
3583,2
3584,4
3585,5
3586,7
3587,1
3588,4
3589,2
3590,5
3591,8
3592,7
3593,5
3594,9
3595,4
3596,1
3597,3
3598,4
3599,7
3600,2
3601,1
3602,4
3603,4
3604,2
3605,1
3606,5
3607,9
3608,5
3609,0
3610,5
3611,6
3612,4
3613,5
3614,4
3615,0
3616,9
3617,3
3618,7
3619,8
3620,5
3621,5
3622,4
3623,5
3624,7
3625,9
3626,4
3627,3
3628,4
3629,7
3630,9
3631,4
3632,7
3633,4
3634,5
3635,2
3636,6
3637,6
3638,2
3639,8
3640,6
3641,2
3642,8
3643,7
3644,3
3645,6
3646,8
3647,1
3648,1
3649,5
3650,3
3651,6
3652,6
3653,8
3654,4
3655,1
3656,2
3657,1
3658,2
3659,7
3660,9
3661,1
3662,6
3663,2
3664,5
3665,8
3666,0
3667,1
3668,9
3669,0
3670,4
3671,1
3672,1
3673,7
3674,7
3675,6
3676,8
3677,8
3678,9
3679,2
3680,7
3681,9
3682,9
3683,3
3684,7
3685,2
3686,4
3687,9
3688,1
3689,8
3690,1
3691,5
3692,7
3693,7
3694,6
3695,7
3696,3
3697,2
3698,4
3699,8
3700,5
3701,2
3702,6
3703,5
3704,5
3705,7
3706,3
3707,5
3708,3
3709,3
3710,8
3711,3
3712,4
3713,3
3714,6
3715,4
3716,6
3717,9
3718,4
3719,9
3720,6
3721,8
3722,5
3723,9
3724,0
3725,4
3726,8
3727,6
3728,2
3729,3
3730,3
3731,1
3732,7
3733,5
3734,6
3735,5
3736,5
3737,3
3738,2
3739,0
3740,7
3741,0
3742,6
3743,1
3744,3
3745,6
3746,1
3747,7
3748,6
3749,6
3750,1
3751,5
3752,4
3753,1
3754,0
3755,1
3756,3
3757,8
3758,0
3759,9
3760,0
3761,4
3762,0
3763,4
3764,3
3765,2
3766,5
3767,2
3768,5
3769,7
3770,1
3771,4
3772,2
3773,9
3774,7
3775,4
3776,9
3777,7
3778,6
3779,4
3780,6
3781,0
3782,0
3783,3
3784,8
3785,1
3786,5
3787,6
3788,5
3789,8
3790,6
3791,4
3792,7
3793,5
3794,5
3795,1
3796,7
3797,0
3798,4
3799,5
3800,0
3801,0
3802,4
3803,9
3804,2
3805,9
3806,2
3807,3
3808,0
3809,9
3810,6
3811,0
3812,1
3813,5
3814,6
3815,4
3816,0
3817,4
3818,3
3819,2
3820,7
3821,6
3822,8
3823,4
3824,5
3825,4
3826,0
3827,7
3828,6
3829,1
3830,5
3831,1
3832,5
3833,6
3834,1
3835,3
3836,5
3837,0
3838,8
3839,4
3840,8
3841,8
3842,2
3843,0
3844,4
3845,0
3846,2
3847,4
3848,1
3849,3
3850,1
3851,4
3852,6
3853,8
3854,1
3855,2
3856,0
3857,6
3858,7
3859,2
3860,2
3861,0
3862,0
3863,9
3864,6
3865,5
3866,1
3867,5
3868,5
3869,8
3870,9
3871,4
3872,8
3873,3
3874,5
3875,5
3876,0
3877,6
3878,1
3879,2
3880,4
3881,7
3882,1
3883,0
3884,2
3885,1
3886,2
3887,6
3888,0
3889,6
3890,8
3891,4
3892,9
3893,6
3894,3
3895,9
3896,8
3897,0
3898,6
3899,1
3900,0
3901,0
3902,3
3903,5
3904,5
3905,4
3906,5
3907,1
3908,9
3909,4
3910,4
3911,6
3912,6
3913,2
3914,1
3915,6
3916,4
3917,5
3918,3
3919,7
3920,4
3921,2
3922,7
3923,5
3924,5
3925,6
3926,6
3927,9
3928,2
3929,4
3930,8
3931,8
3932,2
3933,8
3934,5
3935,2
3936,0
3937,8
3938,6
3939,9
3940,0
3941,4
3942,1
3943,2
3944,6
3945,1
3946,8
3947,1
3948,4
3949,3
3950,3
3951,0
3952,4
3953,9
3954,8
3955,5
3956,8
3957,4
3958,9
3959,3
3960,9
3961,9
3962,3
3963,8
3964,4
3965,4
3966,3
3967,6
3968,9
3969,3
3970,4
3971,7
3972,1
3973,6
3974,8
3975,2
3976,8
3977,5
3978,0
3979,9
3980,1
3981,0
3982,6
3983,6
3984,1
3985,8
3986,0
3987,7
3988,2
3989,7
3990,5
3991,2
3992,4
3993,1
3994,5
3995,4
3996,9
3997,6
3998,3
3999,7
4000,2
4001,8
4002,8
4003,7
4004,4
4005,9
4006,7
4007,5
4008,1
4009,9
4010,4
4011,5
4012,6
4013,5
4014,0
4015,2
4016,8
4017,2
4018,8
4019,2
4020,7
4021,1
4022,3
4023,6
4024,8
4025,9
4026,9
4027,1
4028,8
4029,7
4030,9
4031,8
4032,8
4033,0
4034,4
4035,7
4036,4
4037,1
4038,7
4039,2
4040,0
4041,2
4042,5
4043,8
4044,3
4045,2
4046,5
4047,0
4048,3
4049,6
4050,1
4051,6
4052,0
4053,4
4054,9
4055,4
4056,5
4057,7
4058,9
4059,3
4060,7
4061,3
4062,7
4063,5
4064,2
4065,3
4066,9
4067,1
4068,3
4069,1
4070,0
4071,9
4072,3
4073,8
4074,7
4075,6
4076,5
4077,4
4078,9
4079,7
4080,8
4081,4
4082,3
4083,7
4084,1
4085,9
4086,8
4087,3
4088,9
4089,1
4090,4
4091,8
4092,4
4093,9
4094,8
4095,0
4096,7
4097,3
4098,4
4099,9
4100,5
4101,6
4102,8
4103,7
4104,9
4105,7
4106,8
4107,8
4108,6
4109,5
4110,9
4111,8
4112,4
4113,7
4114,8
4115,2
4116,8
4117,5
4118,5
4119,0
4120,7
4121,4
4122,9
4123,3
4124,4
4125,4
4126,9
4127,9
4128,4
4129,8
4130,0
4131,9
4132,0
4133,7
4134,8
4135,4
4136,6
4137,9
4138,1
4139,6
4140,8
4141,4
4142,0
4143,9
4144,9
4145,7
4146,4
4147,4
4148,9
4149,0
4150,7
4151,4
4152,6
4153,7
4154,0
4155,1
4156,3
4157,3
4158,1
4159,4
4160,4
4161,8
4162,7
4163,7
4164,3
4165,2
4166,3
4167,1
4168,1
4169,6
4170,0
4171,8
4172,0
4173,1
4174,1
4175,4
4176,4
4177,2
4178,7
4179,0
4180,4
4181,1
4182,7
4183,0
4184,3
4185,1
4186,4
4187,6
4188,4
4189,8
4190,8
4191,1
4192,1
4193,6
4194,7
4195,1
4196,9
4197,3
4198,9
4199,8
4200,7
4201,9
4202,1
4203,8
4204,3
4205,3
4206,1
4207,6
4208,6
4209,4
4210,9
4211,2
4212,8
4213,0
4214,0
4215,0
4216,5
4217,9
4218,9
4219,3
4220,7
4221,0
4222,7
4223,8
4224,1
4225,7
4226,9
4227,4
4228,7
4229,8
4230,5
4231,7
4232,5
4233,8
4234,2
4235,5
4236,8
4237,9
4238,4
4239,0
4240,2
4241,5
4242,5
4243,9
4244,1
4245,9
4246,9
4247,9
4248,9
4249,2
4250,7
4251,8
4252,4
4253,8
4254,2
4255,9
4256,2
4257,0
4258,9
4259,9
4260,4
4261,8
4262,7
4263,0
4264,8
4265,4
4266,7
4267,5
4268,5
4269,4
4270,2
4271,1
4272,3
4273,1
4274,0
4275,7
4276,0
4277,8
4278,0
4279,8
4280,2
4281,7
4282,8
4283,8
4284,7
4285,7
4286,6
4287,0
4288,6
4289,2
4290,7
4291,3
4292,2
4293,7
4294,5
4295,2
4296,7
4297,6
4298,0
4299,7
4300,5
4301,0
4302,4
4303,4
4304,9
4305,8
4306,2
4307,7
4308,6
4309,8
4310,9
4311,8
4312,9
4313,6
4314,7
4315,6
4316,8
4317,5
4318,4
4319,4
4320,2
4321,4
4322,7
4323,1
4324,2
4325,4
4326,5
4327,0
4328,2
4329,4
4330,6
4331,9
4332,5
4333,4
4334,4
4335,3
4336,7
4337,0
4338,2
4339,6
4340,1
4341,4
4342,7
4343,3
4344,9
4345,2
4346,0
4347,0
4348,6
4349,9
4350,8
4351,7
4352,0
4353,9
4354,7
4355,2
4356,9
4357,8
4358,5
4359,1
4360,0
4361,2
4362,4
4363,6
4364,6
4365,3
4366,5
4367,5
4368,4
4369,2
4370,7
4371,1
4372,2
4373,4
4374,4
4375,3
4376,2
4377,6
4378,8
4379,2
4380,1
4381,1
4382,6
4383,7
4384,6
4385,5
4386,2
4387,6
4388,7
4389,2
4390,1
4391,7
4392,2
4393,2
4394,9
4395,8
4396,8
4397,2
4398,6
4399,1
4400,6
4401,0
4402,8
4403,0
4404,7
4405,6
4406,9
4407,1
4408,6
4409,0
4410,8
4411,4
4412,9
4413,7
4414,5
4415,5
4416,5
4417,0
4418,8
4419,0
4420,0
4421,8
4422,1
4423,4
4424,9
4425,6
4426,1
4427,8
4428,4
4429,1
4430,1
4431,0
4432,4
4433,5
4434,9
4435,6
4436,9
4437,4
4438,9
4439,7
4440,7
4441,6
4442,8
4443,3
4444,9
4445,6
4446,3
4447,9
4448,4
4449,0
4450,2
4451,5
4452,9
4453,5
4454,4
4455,6
4456,9
4457,2
4458,7
4459,2
4460,5
4461,5
4462,7
4463,4
4464,9
4465,1
4466,5
4467,8
4468,2
4469,3
4470,0
4471,9
4472,3
4473,1
4474,2
4475,8
4476,9
4477,5
4478,9
4479,1
4480,5
4481,4
4482,0
4483,7
4484,8
4485,4
4486,5
4487,9
4488,7
4489,4
4490,2
4491,0
4492,1
4493,8
4494,4
4495,4
4496,3
4497,1
4498,0
4499,3
4500,2
4501,1
4502,1
4503,9
4504,2
4505,2
4506,3
4507,0
4508,4
4509,5
4510,0
4511,3
4512,1
4513,0
4514,7
4515,2
4516,1
4517,9
4518,6
4519,6
4520,4
4521,7
4522,0
4523,8
4524,4
4525,1
4526,5
4527,6
4528,4
4529,3
4530,6
4531,2
4532,2
4533,3
4534,5
4535,0
4536,3
4537,9
4538,8
4539,5
4540,5
4541,7
4542,5
4543,6
4544,5
4545,6
4546,5
4547,8
4548,7
4549,8
4550,0
4551,3
4552,1
4553,9
4554,8
4555,0
4556,7
4557,6
4558,1
4559,8
4560,7
4561,7
4562,1
4563,3
4564,7
4565,7
4566,9
4567,4
4568,5
4569,7
4570,2
4571,9
4572,7
4573,2
4574,2
4575,4
4576,7
4577,9
4578,5
4579,6
4580,1
4581,6
4582,8
4583,3
4584,9
4585,9
4586,7
4587,7
4588,3
4589,7
4590,5
4591,7
4592,4
4593,0
4594,1
4595,8
4596,4
4597,1
4598,7
4599,9
4600,6
4601,1
4602,1
4603,5
4604,5
4605,1
4606,0
4607,6
4608,8
4609,0
4610,8
4611,1
4612,4
4613,8
4614,7
4615,1
4616,6
4617,8
4618,5
4619,9
4620,2
4621,0
4622,5
4623,3
4624,3
4625,5
4626,5
4627,2
4628,1
4629,1
4630,0
4631,3
4632,7
4633,4
4634,6
4635,7
4636,9
4637,8
4638,7
4639,0
4640,0
4641,4
4642,9
4643,2
4644,2
4645,8
4646,9
4647,6
4648,2
4649,8
4650,3
4651,1
4652,2
4653,0
4654,7
4655,9
4656,6
4657,8
4658,9
4659,6
4660,1
4661,1
4662,1
4663,8
4664,0
4665,6
4666,7
4667,1
4668,8
4669,4
4670,1
4671,1
4672,8
4673,8
4674,9
4675,1
4676,8
4677,0
4678,0
4679,9
4680,9
4681,9
4682,2
4683,8
4684,8
4685,8
4686,7
4687,1
4688,8
4689,2
4690,7
4691,6
4692,7
4693,0
4694,6
4695,3
4696,7
4697,8
4698,2
4699,4
4700,2
4701,5
4702,6
4703,2
4704,8
4705,7
4706,7
4707,5
4708,1
4709,5
4710,8
4711,7
4712,5
4713,4
4714,0
4715,9
4716,8
4717,0
4718,0
4719,5
4720,0
4721,5
4722,2
4723,9
4724,9
4725,8
4726,9
4727,6
4728,7
4729,3
4730,8
4731,0
4732,0
4733,9
4734,2
4735,9
4736,6
4737,3
4738,4
4739,9
4740,2
4741,6
4742,6
4743,3
4744,9
4745,7
4746,2
4747,5
4748,5
4749,0
4750,6
4751,0
4752,6
4753,9
4754,8
4755,0
4756,2
4757,1
4758,2
4759,6
4760,8
4761,5
4762,7
4763,3
4764,1
4765,6
4766,9
4767,5
4768,8
4769,5
4770,1
4771,3
4772,7
4773,9
4774,7
4775,2
4776,5
4777,2
4778,3
4779,4
4780,0
4781,9
4782,3
4783,0
4784,8
4785,6
4786,2
4787,3
4788,5
4789,4
4790,2
4791,6
4792,6
4793,6
4794,0
4795,4
4796,9
4797,0
4798,0
4799,4
4800,9
4801,3
4802,2
4803,0
4804,3
4805,1
4806,7
4807,7
4808,9
4809,7
4810,7
4811,2
4812,1
4813,3
4814,3
4815,9
4816,6
4817,0
4818,1
4819,7
4820,5
4821,4
4822,8
4823,7
4824,0
4825,3
4826,6
4827,2
4828,1
4829,7
4830,3
4831,6
4832,3
4833,9
4834,3
4835,4
4836,7
4837,0
4838,1
4839,9
4840,5
4841,9
4842,1
4843,7
4844,9
4845,5
4846,8
4847,3
4848,4
4849,2
4850,7
4851,0
4852,1
4853,7
4854,1
4855,2
4856,5
4857,4
4858,8
4859,5
4860,6
4861,4
4862,0
4863,6
4864,1
4865,4
4866,5
4867,8
4868,8
4869,4
4870,9
4871,0
4872,7
4873,1
4874,9
4875,6
4876,8
4877,6
4878,4
4879,0
4880,4
4881,0
4882,1
4883,8
4884,8
4885,1
4886,6
4887,0
4888,0
4889,9
4890,0
4891,8
4892,6
4893,7
4894,6
4895,2
4896,8
4897,4
4898,2
4899,9
4900,1
4901,0
4902,8
4903,4
4904,0
4905,4
4906,0
4907,3
4908,2
4909,4
4910,3
4911,4
4912,6
4913,2
4914,4
4915,4
4916,8
4917,4
4918,6
4919,1
4920,2
4921,6
4922,3
4923,2
4924,8
4925,1
4926,8
4927,5
4928,5
4929,9
4930,8
4931,0
4932,7
4933,9
4934,6
4935,7
4936,1
4937,9
4938,4
4939,1
4940,0
4941,5
4942,3
4943,6
4944,3
4945,8
4946,9
4947,3
4948,3
4949,2
4950,2
4951,1
4952,9
4953,5
4954,4
4955,5
4956,7
4957,7
4958,4
4959,6
4960,8
4961,9
4962,5
4963,5
4964,8
4965,7
4966,5
4967,7
4968,9
4969,5
4970,8
4971,3
4972,5
4973,0
4974,4
4975,8
4976,2
4977,3
4978,1
4979,6
4980,2
4981,9
4982,1
4983,0
4984,3
4985,3
4986,0
4987,4
4988,3
4989,5
4990,8
4991,2
4992,2
4993,2
4994,3
4995,4
4996,1
4997,6
4998,6
4999,8
5000,1
5001,6
5002,4
5003,0
5004,8
5005,1
5006,6
5007,5
5008,3
5009,9
5010,1
5011,5
5012,5
5013,0
5014,1
5015,1
5016,5
5017,2
5018,6
5019,3
5020,0
5021,0
5022,4
5023,3
5024,0
5025,1
5026,7
5027,9
5028,4
5029,1
5030,5
5031,2
5032,7
5033,1
5034,4
5035,3
5036,0
5037,2
5038,5
5039,7
5040,1
5041,4
5042,4
5043,8
5044,5
5045,5
5046,7
5047,3
5048,6
5049,5
5050,0
5051,6
5052,3
5053,6
5054,5
5055,6
5056,5
5057,7
5058,2
5059,8
5060,3
5061,4
5062,1
5063,5
5064,3
5065,0
5066,4
5067,8
5068,6
5069,2
5070,3
5071,5
5072,2
5073,4
5074,2
5075,3
5076,4
5077,2
5078,2
5079,8
5080,3
5081,1
5082,3
5083,6
5084,5
5085,7
5086,4
5087,1
5088,6
5089,9
5090,3
5091,2
5092,4
5093,8
5094,7
5095,8
5096,5
5097,4
5098,8
5099,4
5100,2
5101,0
5102,0
5103,2
5104,4
5105,5
5106,7
5107,4
5108,3
5109,9
5110,3
5111,4
5112,1
5113,5
5114,7
5115,8
5116,1
5117,7
5118,1
5119,7
5120,3
5121,5
5122,4
5123,3
5124,6
5125,4
5126,9
5127,9
5128,4
5129,2
5130,3
5131,4
5132,3
5133,4
5134,9
5135,8
5136,9
5137,7
5138,8
5139,1
5140,2
5141,3
5142,7
5143,5
5144,1
5145,1
5146,4
5147,5
5148,8
5149,1
5150,9
5151,4
5152,9
5153,7
5154,5
5155,6
5156,8
5157,9
5158,1
5159,4
5160,0
5161,4
5162,6
5163,7
5164,7
5165,5
5166,3
5167,3
5168,9
5169,5
5170,6
5171,5
5172,5
5173,3
5174,9
5175,6
5176,9
5177,1
5178,4
5179,7
5180,7
5181,6
5182,6
5183,1
5184,4
5185,4
5186,9
5187,5
5188,8
5189,2
5190,4
5191,7
5192,7
5193,2
5194,7
5195,8
5196,4
5197,1
5198,5
5199,6
5200,9
5201,5
5202,1
5203,5
5204,9
5205,4
5206,6
5207,5
5208,1
5209,1
5210,9
5211,1
5212,8
5213,5
5214,5
5215,5
5216,9
5217,2
5218,9
5219,3
5220,1
5221,4
5222,2
5223,6
5224,6
5225,8
5226,6
5227,7
5228,4
5229,7
5230,6
5231,8
5232,7
5233,8
5234,9
5235,6
5236,2
5237,6
5238,3
5239,6
5240,2
5241,7
5242,8
5243,9
5244,6
5245,4
5246,0
5247,0
5248,6
5249,5
5250,1
5251,0
5252,6
5253,0
5254,3
5255,5
5256,0
5257,3
5258,7
5259,1
5260,6
5261,7
5262,3
5263,1
5264,0
5265,8
5266,7
5267,3
5268,9
5269,4
5270,9
5271,4
5272,1
5273,2
5274,6
5275,7
5276,4
5277,1
5278,2
5279,3
5280,4
5281,7
5282,0
5283,0
5284,1
5285,0
5286,9
5287,3
5288,6
5289,4
5290,7
5291,6
5292,9
5293,3
5294,9
5295,6
5296,4
5297,3
5298,1
5299,4
5300,0
5301,0
5302,5
5303,3
5304,3
5305,2
5306,6
5307,3
5308,7
5309,4
5310,1
5311,3
5312,8
5313,1
5314,4
5315,1
5316,9
5317,7
5318,7
5319,4
5320,4
5321,9
5322,0
5323,2
5324,5
5325,1
5326,5
5327,6
5328,7
5329,4
5330,5
5331,0
5332,6
5333,7
5334,4
5335,3
5336,1
5337,1
5338,2
5339,5
5340,2
5341,7
5342,7
5343,1
5344,8
5345,0
5346,2
5347,9
5348,4
5349,6
5350,2
5351,9
5352,7
5353,2
5354,0
5355,0
5356,2
5357,0
5358,2
5359,3
5360,9
5361,9
5362,3
5363,4
5364,6
5365,7
5366,0
5367,2
5368,2
5369,0
5370,1
5371,0
5372,4
5373,9
5374,6
5375,8
5376,8
5377,2
5378,8
5379,0
5380,8
5381,1
5382,1
5383,9
5384,4
5385,6
5386,5
5387,6
5388,6
5389,1
5390,4
5391,9
5392,6
5393,5
5394,5
5395,4
5396,5
5397,1
5398,8
5399,2
5400,3
5401,9
5402,5
5403,7
5404,6
5405,7
5406,4
5407,8
5408,8
5409,5
5410,0
5411,4
5412,7
5413,1
5414,7
5415,6
5416,0
5417,9
5418,4
5419,3
5420,2
5421,0
5422,4
5423,8
5424,6
5425,5
5426,6
5427,2
5428,8
5429,2
5430,4
5431,7
5432,9
5433,1
5434,5
5435,8
5436,9
5437,1
5438,8
5439,3
5440,9
5441,6
5442,6
5443,2
5444,7
5445,4
5446,2
5447,4
5448,0
5449,6
5450,3
5451,8
5452,1
5453,3
5454,7
5455,0
5456,4
5457,6
5458,6
5459,9
5460,2
5461,5
5462,2
5463,5
5464,2
5465,3
5466,9
5467,9
5468,2
5469,7
5470,0
5471,3
5472,5
5473,9
5474,9
5475,3
5476,2
5477,0
5478,0
5479,2
5480,4
5481,5
5482,1
5483,0
5484,8
5485,2
5486,2
5487,3
5488,7
5489,1
5490,9
5491,1
5492,7
5493,4
5494,5
5495,6
5496,2
5497,5
5498,7
5499,6
5500,1
5501,1
5502,9
5503,4
5504,5
5505,8
5506,0
5507,5
5508,4
5509,4
5510,0
5511,5
5512,8
5513,9
5514,7
5515,0
5516,8
5517,6
5518,7
5519,0
5520,2
5521,4
5522,1
5523,0
5524,5
5525,5
5526,7
5527,4
5528,7
5529,5
5530,5
5531,1
5532,3
5533,0
5534,7
5535,8
5536,8
5537,1
5538,8
5539,9
5540,6
5541,7
5542,6
5543,9
5544,4
5545,2
5546,3
5547,5
5548,5
5549,2
5550,0
5551,0
5552,9
5553,0
5554,4
5555,9
5556,6
5557,9
5558,0
5559,3
5560,3
5561,7
5562,6
5563,6
5564,9
5565,9
5566,4
5567,6
5568,1
5569,0
5570,4
5571,2
5572,0
5573,1
5574,2
5575,8
5576,1
5577,4
5578,9
5579,0
5580,8
5581,1
5582,0
5583,5
5584,1
5585,7
5586,1
5587,0
5588,9
5589,7
5590,5
5591,5
5592,9
5593,2
5594,9
5595,5
5596,1
5597,0
5598,9
5599,6
5600,2
5601,4
5602,5
5603,1
5604,0
5605,3
5606,2
5607,6
5608,2
5609,7
5610,3
5611,1
5612,1
5613,7
5614,3
5615,5
5616,8
5617,8
5618,7
5619,3
5620,2
5621,5
5622,3
5623,4
5624,2
5625,1
5626,3
5627,1
5628,7
5629,2
5630,3
5631,0
5632,3
5633,5
5634,4
5635,5
5636,8
5637,7
5638,0
5639,7
5640,4
5641,4
5642,6
5643,4
5644,2
5645,6
5646,2
5647,7
5648,7
5649,8
5650,1
5651,5
5652,2
5653,4
5654,7
5655,4
5656,6
5657,0
5658,7
5659,2
5660,5
5661,6
5662,3
5663,1
5664,0
5665,6
5666,3
5667,1
5668,5
5669,7
5670,3
5671,8
5672,9
5673,8
5674,7
5675,5
5676,7
5677,6
5678,2
5679,1
5680,8
5681,5
5682,3
5683,9
5684,3
5685,0
5686,8
5687,2
5688,2
5689,6
5690,6
5691,0
5692,9
5693,4
5694,3
5695,3
5696,4
5697,3
5698,5
5699,8
5700,9
5701,9
5702,7
5703,4
5704,8
5705,3
5706,9
5707,0
5708,0
5709,9
5710,0
5711,1
5712,3
5713,7
5714,5
5715,8
5716,8
5717,6
5718,0
5719,8
5720,5
5721,0
5722,6
5723,1
5724,1
5725,8
5726,9
5727,3
5728,4
5729,7
5730,8
5731,2
5732,5
5733,3
5734,2
5735,5
5736,0
5737,8
5738,0
5739,6
5740,7
5741,7
5742,0
5743,9
5744,3
5745,9
5746,1
5747,3
5748,9
5749,1
5750,3
5751,9
5752,9
5753,5
5754,5
5755,6
5756,6
5757,1
5758,2
5759,4
5760,6
5761,8
5762,6
5763,6
5764,4
5765,2
5766,3
5767,7
5768,6
5769,9
5770,5
5771,3
5772,9
5773,5
5774,8
5775,2
5776,5
5777,0
5778,2
5779,2
5780,4
5781,2
5782,7
5783,8
5784,8
5785,3
5786,3
5787,3
5788,9
5789,4
5790,6
5791,2
5792,1
5793,5
5794,1
